price,bedrooms,bathrooms,sqft_living,floors,year_built,zipcode
532000,3,3,1830,2,1987,98074
280000,2,1,720,1,1951,98126
435000,4,2,1960,1,1963,98058
223000,3,1,1220,1,1952,98023
390000,2,1,1800,1,1947,98027
315000,3,2,1340,1,1981,98058
612000,3,3,1740,1,1982,98122
591000,3,2,1680,1,1922,98122
800000,4,2,3220,2,1968,98008
225000,3,2,1610,1,1990,98022
589900,2,3,3160,2,1993,98077
565000,4,3,2520,1,1979,98052
650000,3,2,2120,1,1940,98199
499000,3,3,2090,2,1951,98177
280000,3,1,1330,2,1959,98045
649950,3,3,2420,1,1944,98117
420000,3,2,1510,1,1954,98133
319990,4,3,2120,2,2003,98031
265000,3,2,1850,1,1992,98014
482000,3,2,2300,1,1984,98072
452000,3,2,2600,1,1956,98166
1.49E+06,4,4,5180,2,1998,98006
375000,2,1,1810,2,1943,98133
588000,5,3,2190,2,1940,98117
635000,4,3,2500,2,1998,98075
280500,4,3,1890,2,1997,98092
210500,2,2,2040,1,1985,98003
196500,3,2,1310,1,1979,98023
1.40E+06,5,4,4010,2,1971,98105
475000,3,2,1780,1,1977,98034
550000,3,3,1980,2,1987,98074
1.58E+06,3,3,3690,2,2007,98033
240000,3,2,1540,1,1991,98022
272000,3,1,1130,2,1934,98168
260000,2,1,1270,1,1977,98010
640000,3,3,2580,2,1991,98116
316000,4,3,2010,2,1995,98092
299000,4,2,2320,1,1943,98108
447500,2,2,1180,2,2004,98122
736500,4,3,3180,2,2000,98059
665000,4,2,2970,2,1924,98072
707000,5,3,3050,1,1975,98006
215000,4,2,1630,1,1959,98031
275000,3,2,1620,2,1989,98038
648000,4,2,2170,2,1983,98006
415000,4,3,2150,2,1987,98059
690000,3,2,1770,3,1999,98122
320000,4,3,2110,1,1979,98058
921000,4,2,2220,1,1954,98004
355000,3,2,1370,3,2005,98103
246000,3,2,1390,1,1975,98031
735000,4,2,2100,1,1955,98004
744000,3,3,2670,2,1986,98052
1.21E+06,3,4,5400,2,1997,98053
217000,3,2,1690,1,1977,98023
583000,3,3,2600,2,1998,98056
515000,2,2,1400,1,1904,98107
594000,4,2,2140,1,1965,98007
303100,3,2,1640,1,1952,98178
430000,3,2,1720,1,1970,98075
708000,5,3,3060,2,2004,98034
221000,3,1,1150,1,1959,98133
325000,3,3,2000,2,1998,98003
1.30E+06,0,0,4810,2,1990,98053
385000,3,2,1560,1,1944,98125
359500,3,3,2070,2,2013,98038
433000,3,2,1920,1,1984,98028
525000,2,1,1000,1,1948,98116
356200,3,2,1690,1,1928,98178
595000,4,2,3090,1,1974,98072
560000,4,2,1790,1,1923,98103
800000,4,2,2150,1,1955,98004
513000,4,2,2090,1,1951,98107
365000,2,1,680,1,1901,98117
368000,4,2,2100,1,1964,98106
870000,4,3,2840,2,1912,98144
225000,3,2,1470,1,1984,98023
1.39E+06,4,5,4490,2,1998,98006
177000,3,2,1150,1,1983,98030
465000,3,2,1460,1,1956,98008
750000,4,3,3150,1,1976,98126
149000,3,1,1090,1,1969,98092
605000,3,3,2670,2,1981,98072
725000,3,2,2110,2,1927,98103
413900,4,2,1770,2,2007,98056
199950,3,2,1510,1,1938,98168
400000,1,1,530,1,1949,98053
870000,3,2,2420,2,1925,98103
292000,5,3,2490,1,1989,98031
225000,3,1,990,1,1966,98058
466750,4,2,1730,2,1957,98125
330000,2,2,1440,1,1978,98002
770000,7,2,3260,2,1967,98008
802500,4,2,1950,1,1957,98118
378800,5,3,2740,2,2005,98031
795000,3,3,2940,2,1997,98075
460000,3,2,1200,1,1955,98115
567000,3,3,2070,2,1986,98029
209950,3,2,1570,1,1981,98023
225000,3,1,1250,1,1967,98001
424500,4,2,1830,1,1967,98028
261000,2,1,970,1,1941,98168
365000,3,3,2200,2,1987,98031
631000,4,2,1930,2,1911,98122
725000,3,2,1630,1,1955,98004
584000,3,3,1790,2,1992,98117
310000,3,2,1560,1,1974,98070
717000,4,3,2780,2,1992,98029
667000,3,2,1720,2,1907,98107
190000,3,1,1640,1,1939,98146
430000,3,2,1730,1,1978,98027
213000,2,1,740,1,1951,98188
475000,3,3,2280,1,1990,98072
649000,2,3,2090,2,1988,98070
715000,3,3,2550,2,1990,98006
845000,4,4,3350,1,1992,98075
390000,3,3,2770,1,1980,98038
390000,4,3,2860,1,1983,98108
328000,4,2,1990,1,1978,98058
239999,3,3,1740,1,1967,98003
225000,3,2,1460,1,1968,98003
920000,3,2,3670,1,1979,98006
940000,4,3,3270,2,1995,98052
465000,3,1,1210,1,1949,98118
276000,3,2,2240,1,1968,98001
307550,4,3,1980,2,2003,98031
490000,4,3,2650,1,1976,98028
647000,4,3,3040,2,1999,98074
780000,4,3,3640,2,1999,98027
517500,3,3,1810,2,1992,98029
295000,3,2,1380,1,1966,98148
560000,4,2,1810,2,1926,98112
319450,5,2,2250,2,1930,98002
1.50E+06,4,3,3860,2,2005,98115
340000,4,3,2380,1,1999,98023
249950,3,1,1370,1,1958,98058
499950,3,1,1830,2,1926,98103
1.65E+06,6,4,4010,1,1955,98004
750000,4,3,2510,1,1977,98052
875000,4,3,3230,2,2006,98053
678000,3,2,1670,1,1967,98008
360000,2,1,780,1,1920,98118
354900,3,1,1720,1,1971,98059
632000,5,3,2260,1,1967,98008
350000,3,2,1480,1,1957,98146
990000,3,4,2550,2,1940,98199
1.65E+06,4,3,3920,3,2002,98024
481000,4,3,2286,2,2002,98056
485000,3,3,1500,1,1920,98136
477000,3,3,1740,2,1992,98029
560000,5,3,2880,1,1966,98006
600000,6,3,2600,1,1963,98008
622500,5,3,3320,2,1975,98072
410000,2,2,1660,2,1974,98028
318200,3,3,1990,2,2010,98038
289000,3,2,1680,1,1993,98022
263000,3,2,1570,2,1982,98031
240000,3,1,1150,1,1957,98027
281500,3,1,1270,1,1953,98146
587206,3,4,1890,2,1999,98103
482000,2,2,1350,2,2000,98102
485000,3,2,1650,1,1967,98052
309000,3,3,1450,2,1990,98014
221000,3,2,1640,1,1984,98003
700000,3,3,2030,2,1975,98008
411500,5,3,2420,1,1929,98106
285000,4,4,2770,2,1940,98133
395000,4,3,1980,1,1983,98133
237950,2,2,1460,1,1987,98042
680000,3,3,1610,1,1981,98033
199950,2,1,1010,1,1961,98023
765000,4,4,2760,2,1926,98126
515000,2,1,1060,1,1926,98103
470000,3,2,1510,1,1956,98007
330000,2,1,880,1,1937,98117
284000,3,3,2150,1,1968,98188
295000,3,3,1660,1,1999,98148
555000,4,3,2160,1,1981,98074
350000,3,1,1370,2,1949,98125
240000,3,2,1460,1,1986,98023
419900,3,2,1450,1,1955,98007
528000,3,2,1560,1,1924,98126
481000,4,3,2480,1,1963,98028
304700,2,1,740,1,1949,98133
715000,4,3,2927,2,1998,98075
738950,4,3,2260,1,1956,98005
215000,3,2,1240,1,1966,98042
300000,6,2,2040,1,1943,98056
346000,3,2,1270,1,1950,98146
473000,4,4,4370,2,1996,98022
500000,3,2,1700,1,1952,98116
750000,2,2,1300,1,1943,98122
519900,4,2,1820,1,1967,98052
378500,2,1,880,1,1949,98125
314500,3,2,1870,1,1957,98003
499950,3,2,1350,1,1968,98052
1.74E+06,5,4,4870,3,1929,98144
630000,3,3,2460,2,1999,98077
360000,4,2,1720,1,1953,98125
460000,2,2,2730,1,1976,98019
361000,3,1,1100,2,1922,98198
713400,3,2,1810,1,1959,98040
445000,2,1,930,1,1918,98115
305000,4,2,1590,1,1966,98022
1.43E+06,3,3,2710,2,1975,98177
222000,3,1,1460,1,1962,98023
510000,5,3,3400,2,2005,98065
500000,5,3,2920,2,2003,98133
605000,2,1,910,1,1909,98119
393000,3,2,1320,2,1981,98074
725000,4,3,2490,2,2000,98052
320000,3,2,2220,1,1950,98028
210000,4,2,1130,1,1970,98023
419900,4,3,2750,2,2005,98038
410000,4,3,2240,2,2006,98059
721000,3,2,2680,1,1963,98116
605000,2,2,1270,2,1921,98122
738000,3,2,1520,2,1936,98116
725000,6,3,2480,2,1972,98007
255000,2,1,960,1,1977,98045
303000,3,2,1340,3,2009,98133
394950,3,3,1090,1,1957,98008
530000,4,3,2240,2,1949,98118
475000,4,3,3740,1,2004,98058
250000,4,3,1800,2,1998,98038
180000,3,1,780,1,1920,98118
443500,2,1,1330,1,1919,98115
390000,4,2,1900,1,2004,98042
430000,4,2,1570,1,1975,98052
460000,5,5,3100,2,1963,98059
660000,3,4,2740,2,2001,98034
515000,3,2,1570,1,1974,98052
482500,3,2,1330,1,1954,98125
305000,2,2,1140,2,1988,98029
835000,4,3,1550,2,1930,98105
237000,3,2,1290,1,1998,98030
445000,2,2,1510,2,1985,98007
710000,4,3,2720,1,1955,98136
180000,3,1,840,1,1945,98038
280017,3,3,1850,2,1996,98022
436500,4,3,2290,2,1988,98058
1.26E+06,4,3,3200,2,2006,98105
420000,3,2,1800,1,1959,98028
205000,3,1,860,1,1944,98178
263500,3,2,1610,1,1977,98010
565000,4,2,2140,1,1948,98177
287000,2,3,2410,1,1978,98023
260000,4,2,1650,1,1977,98011
470000,4,2,1650,1,1977,98011
700000,3,3,2410,2,1989,98052
249000,3,2,1520,1,1985,98092
568000,3,2,2050,1,1977,98136
500000,4,1,1720,2,1904,98107
358000,5,3,2390,1,1980,98058
225000,3,3,1680,2,1994,98092
275500,3,1,1060,1,1981,98056
495000,3,3,1860,2,2001,98034
758800,5,2,1750,1,1940,98105
280000,3,2,1480,1,1985,98042
380500,3,3,1900,2,1994,98055
3.20E+06,7,5,6210,3,1910,98109
260000,3,2,1440,1,1958,98168
630000,4,3,1910,3,2014,98107
875000,3,2,2010,1,1915,98103
457500,3,1,960,2,1927,98118
900000,2,1,1240,1,1954,98102
235000,2,2,870,1,1954,98118
410000,3,2,1400,2,1981,98070
355000,3,3,1850,1,1981,98028
1.30E+06,4,4,4270,2,2004,98029
467500,3,2,2260,1,1948,98125
500000,4,5,2690,2,1949,98125
995000,4,4,2780,2,1978,98166
277000,3,1,1140,1,1956,98155
630000,4,2,2900,2,1947,98125
628000,5,3,2830,1,1960,98008
655000,5,3,2560,2,1995,98019
170000,2,1,1240,1,1950,98168
352500,4,3,2100,1,1967,98023
240000,3,2,1460,1,1977,98010
165000,3,1,970,1,1965,98168
243500,4,3,2300,2,1966,98042
304000,2,2,950,2,2003,98144
369000,3,2,2110,1,1959,98118
779950,4,3,2990,2,2014,98052
605000,4,2,2940,1,1961,98028
292500,4,3,1860,2,1994,98092
500007,2,2,1820,1,1950,98115
449999,4,3,1950,2,2000,98056
355000,4,3,1890,2,1996,98038
258000,4,3,2710,1,1967,98030
380000,4,2,2150,1,1963,98028
650000,4,3,3720,1,2003,98014
456500,4,3,2580,2,2003,98038
259950,4,2,1540,2,1948,98022
123000,2,1,1050,2,1964,98168
520000,3,2,1210,3,2014,98107
506000,4,2,2040,1,1963,98028
425000,3,1,980,2,1926,98118
438000,5,3,1990,2,1974,98034
760000,3,2,1170,1,1955,98004
375000,4,2,1240,1,1908,98122
337500,3,2,1530,1,1968,98055
300000,4,2,2080,1,1968,98058
627000,5,3,3570,2,2005,98075
1.40E+06,5,4,4230,2,2008,98033
674725,4,3,2700,2,1988,98029
325000,3,3,2200,1,1977,98058
230000,5,2,1210,2,1982,98023
485000,5,2,2140,1,1962,98027
315000,4,3,2740,2,1993,98022
560000,3,3,1370,3,2003,98107
444000,4,3,2800,2,2002,98038
325000,3,2,1060,1,1977,98106
118125,2,1,790,1,1944,98168
212000,2,1,790,1,1944,98168
428900,4,3,2820,2,2006,98038
510000,3,2,1850,1,1968,98011
416000,3,2,1110,1,1963,98052
950000,4,3,3230,2,1999,98070
204000,3,2,1460,1,1980,98031
7.70E+06,6,8,12050,3,1910,98102
878000,4,3,3480,2,1995,98027
1.05E+06,4,3,3560,3,1996,98112
350000,2,1,840,1,1952,98118
659500,3,2,1820,1,1957,98115
395000,3,3,1630,1,1988,98072
308950,4,3,1920,2,1994,98022
410000,3,2,1750,1,1955,98133
710000,4,3,2750,1,1966,98177
175000,1,1,620,1,1976,98198
508800,3,2,1720,1,1981,98074
606400,3,3,1800,2,1929,98119
245100,3,2,1300,1,1996,98092
540000,3,3,1970,1,1981,98146
415000,3,2,1740,1,1956,98028
469500,4,3,1930,1,1980,98072
195000,3,2,1190,1,1965,98023
1.62E+06,4,3,4250,2,1996,98006
1.45E+06,4,4,4360,2,1998,98074
1.20E+06,3,3,3420,1,1991,98006
1.07E+06,4,4,4260,2,2008,98033
555500,2,1,920,1,1981,98033
440000,3,1,1040,1,1950,98122
485000,3,1,1260,1,1940,98115
693000,3,3,2460,2,1996,98052
295000,3,1,830,1,1942,98133
700000,3,3,2060,1,1976,98006
767500,2,2,2210,1,1951,98107
800000,6,4,5480,2,1991,98031
440000,3,2,1860,2,1998,98059
600000,3,3,1350,1,1997,98077
1.16E+06,4,3,2790,2,1925,98112
506000,2,1,1570,1,1952,98177
474950,4,2,2030,1,1975,98166
654000,3,3,2570,1,1961,98199
710000,2,1,1210,1,1942,98199
620000,4,2,1530,1,1981,98027
390000,3,2,1510,2,1984,98052
550000,3,2,1720,1,1967,98052
353000,3,2,2190,1,1953,98178
465000,4,3,3030,1,1980,98027
279900,3,2,1410,1,1990,98042
700000,2,2,1679,2,2001,98070
395000,4,1,1980,1,1968,98027
375000,4,3,1900,2,1978,98028
547000,4,1,1720,2,1926,98115
525000,5,3,2480,2,1993,98155
285000,3,1,1210,2,1901,98117
570000,2,2,1540,1,1908,98116
409000,3,3,2740,2,1991,98042
260000,4,3,1811,2,2007,98055
348000,4,3,2720,1,1987,98058
389000,4,1,1520,2,1971,98034
445000,4,3,2160,1,1976,98034
400000,3,2,1390,1,1981,98117
226500,3,2,1560,1,1968,98001
798000,3,3,2849,2,2001,98074
335000,2,1,1440,1,1950,98155
585000,4,3,3000,2,2005,98072
2.50E+06,4,4,3330,1,1961,98006
555000,4,2,1720,1,1940,98116
3.10E+06,3,3,3920,2,1996,98040
295000,3,3,1500,2,1994,98006
246900,3,2,1370,1,1968,98001
330000,4,2,1180,1,1965,98034
286000,4,2,1600,2,1902,98118
305000,3,3,1260,3,2009,98133
970000,2,1,1290,1,1945,98115
525000,4,2,2680,1,1966,98188
355000,3,2,2370,1,1979,98045
469950,5,3,2310,1,1975,98034
435000,4,1,1450,1,1954,98006
363500,4,3,2680,2,1990,98031
595000,2,2,1030,1,1924,98109
275000,3,1,1320,1,1955,98155
295000,2,1,670,1,1942,98146
345000,3,2,2670,2,1990,98042
485000,3,2,2440,2,1991,98053
610000,3,2,2300,1,1955,98004
340500,2,1,940,1,1923,98115
280000,3,1,1100,1,1948,98103
233000,4,2,2130,1,1968,98001
483000,2,2,1400,1,1927,98116
445500,3,2,1880,1,1941,98125
379900,5,4,2800,2,1995,98106
599950,4,4,2500,2,2008,98052
215000,3,1,810,1,1942,98166
184000,3,1,970,1,1968,98001
565000,4,1,2170,1,1961,98033
950000,5,3,4530,2,2003,98077
395000,4,1,1440,2,1946,98155
1.54E+06,4,3,2850,2,1908,98122
922000,4,3,2620,1,1941,98117
330000,3,3,1676,2,1997,98014
1.53E+06,4,4,5850,2,1990,98006
323000,3,2,1910,1,2004,98022
554000,2,2,1670,1,2004,98053
500000,3,2,2050,1,1987,98052
775000,5,4,3730,1,1990,98075
340000,4,2,1800,1,1979,98118
560000,4,2,2230,1,1985,98008
304000,3,3,1670,2,2002,98042
279900,3,1,1400,1,1962,98034
315000,5,3,2110,2,2005,98030
849000,4,2,2160,2,1928,98116
325000,3,2,2420,1,1977,98023
786000,4,4,3320,2,2005,98075
290000,4,3,2000,1,1968,98001
907000,3,2,1340,2,1927,98105
700000,3,3,2490,2,1993,98053
269500,3,2,1640,1,1991,98038
269000,3,2,1420,1,1984,98031
749950,4,3,3340,2,2005,98053
325000,3,3,1580,2,2001,98019
1.15E+06,3,2,2170,1,1979,98052
406000,3,2,1370,1,1962,98056
650000,4,3,2840,2,1990,98074
295000,3,2,1940,2,1918,98022
375000,4,2,1757,1,1955,98198
395000,2,1,980,1,1907,98117
609000,6,3,2470,2,1982,98007
510000,3,2,1610,1,1984,98052
206000,3,2,1140,1,1968,98001
250000,1,1,780,1,1922,98122
295000,3,2,720,1,1924,98126
740000,3,2,1630,2,1927,98115
323000,3,1,1590,2,1912,98065
713000,3,3,2310,2,2011,98027
1.07E+06,3,2,2320,2,1939,98199
460000,3,2,1660,2,1978,98033
880000,3,2,2070,2,1920,98144
585000,4,2,2500,1,1947,98199
249950,2,1,940,1,1959,98166
450000,3,3,1990,2,1990,98199
450000,3,3,2620,2,1989,98042
1.78E+06,4,3,3730,3,1985,98109
350000,3,3,1600,3,1999,98117
292500,3,3,2095,2,2008,98002
879000,4,3,4230,2,1985,98072
1.18E+06,4,3,3200,2,1948,98115
584999,4,3,2050,1,1967,98075
366000,4,3,2020,1,1961,98133
987500,4,2,3270,1,1974,98040
300000,3,1,1320,1,1959,98056
299000,2,2,1270,1,1981,98058
560000,4,2,1980,2,1931,98115
695000,3,3,2620,2,1998,98077
360000,4,2,1750,1,1977,98059
183500,3,1,1040,1,1958,98023
311000,3,2,1900,2,1903,98118
263000,3,2,1660,1,1977,98032
269000,3,2,1530,1,1986,98038
815000,3,2,1370,1,1955,98004
564000,4,3,2870,2,2004,98065
425000,3,3,2540,2,1999,98059
679000,4,3,2100,2,1928,98105
410000,3,2,1740,1,1952,98166
340000,4,3,2441,2,2007,98023
360000,3,2,1810,1,1959,98146
450000,3,2,2060,1,1953,98077
552000,4,3,3160,1,1982,98178
294000,4,2,2930,2,1965,98092
663500,2,1,1310,1,1946,98115
1.98E+06,6,5,4800,2,2007,98112
175409,4,2,1450,1,1969,98042
459000,4,3,1900,2,1954,98155
339950,3,1,1050,2,1906,98144
393000,5,2,1610,1,1936,98024
275500,2,1,720,1,1951,98133
485000,3,1,1020,1,1955,98006
250000,3,1,1250,1,1960,98059
935100,4,4,3200,1,1980,98005
245000,3,1,990,1,1959,98002
670000,4,3,2850,2,1989,98056
1.39E+06,3,4,4240,2,1994,98040
440000,4,2,2800,1,1978,98027
1.25E+06,2,3,2310,2,2006,98119
203000,3,2,1490,1,1978,98092
583000,4,3,1840,2,2005,98052
575000,3,1,1740,1,1954,98125
2.58E+06,4,4,3280,2,2011,98112
1.60E+06,5,4,4050,2,1973,98040
312500,4,3,2160,2,1993,98030
455000,3,3,2720,3,1986,98042
1.31E+06,5,3,3650,1,1978,98006
605000,4,2,1750,1,1962,98115
325000,3,2,2450,1,1978,98045
630000,3,2,1940,1,1982,98052
928950,4,4,3280,2,2014,98006
489950,3,2,2480,1,1976,98177
550000,3,2,2120,1,1984,98074
237000,3,2,1710,1,1968,98003
390000,3,3,1690,1,1991,98028
665000,3,3,2190,2,1987,98074
277000,4,3,1960,1,2001,98106
545000,3,1,1510,2,1909,98105
615000,3,3,1490,2,2008,98199
343000,3,2,2210,1,1966,98178
597000,4,3,2340,2,2004,98125
839000,3,1,1230,1,1955,98004
479000,3,2,1470,1,1987,98074
292000,3,2,1650,1,1958,98056
265000,3,2,1400,1,1957,98166
623000,4,3,2710,2,1988,98077
486000,4,3,2150,1,1978,98024
520500,3,2,1900,1,1940,98115
1.30E+06,4,4,4380,1,2001,98053
825000,4,1,2290,2,1921,98144
259900,3,2,1690,1,1986,98030
1.17E+06,5,3,3090,1,1968,98040
245000,2,1,1120,1,1904,98118
830200,3,3,2680,1,1951,98199
650000,4,3,2400,2,1990,98029
305000,4,2,1610,1,1952,98118
599000,5,3,3470,2,1978,98074
272000,4,3,2070,2,1993,98092
415000,3,3,2420,2,1996,98038
319000,4,2,2380,1,1979,98042
425000,4,2,2120,1,1960,98028
297500,4,3,2190,1,1978,98023
725000,4,3,2740,2,1990,98075
325000,3,3,1830,2,1995,98042
460000,3,2,1370,1,1972,98052
396480,3,1,1000,1,1959,98027
1.03E+06,3,1,2050,2,1922,98112
370000,3,3,1750,1,1979,98155
260656,3,1,1620,1,1969,98038
431000,3,3,1710,2,1996,98028
320000,3,1,1060,1,1958,98106
296500,3,3,2170,1,1978,98032
679000,4,3,3080,1,1969,98052
359000,3,3,1320,2,2003,98144
330000,4,3,1920,1,1962,98168
350000,4,3,2440,2,2009,98038
242000,3,2,1640,1,1963,98146
692500,3,3,2420,2,1997,98077
441000,2,2,1190,1,1919,98115
765000,4,3,2910,2,1990,98052
375000,2,1,1010,1,1950,98116
365000,3,2,2080,1,1955,98166
580000,2,2,1990,1,1944,98199
1.61E+06,4,4,3920,1,2005,98040
841000,4,3,3080,2,1981,98007
515000,5,3,2670,1,1981,98052
565000,5,3,4320,1,1967,98038
365000,2,2,1200,1,1929,98115
295000,3,2,1640,2,1908,98108
406500,2,1,870,1,1947,98116
614905,3,3,2410,2,1991,98125
1.40E+06,5,2,2640,1,1929,98039
250000,2,1,990,2,1981,98056
549000,5,1,1500,2,1929,98117
397000,4,3,1790,2,2005,98059
305000,4,2,2370,1,1968,98001
2.50E+06,4,3,3960,2,1938,98105
499100,3,2,1620,1,1954,98115
676101,4,2,2270,1,1954,98115
290000,3,1,1150,1,1932,98155
390000,4,2,2180,1,1962,98133
465000,3,1,910,1,1948,98117
470000,3,3,2770,2,1938,98155
435000,3,1,940,1,1959,98008
415000,3,2,2410,1,1967,98058
450000,3,2,1010,2,1905,98122
645000,3,3,2120,1,1997,98070
231000,4,2,1530,2,1942,98058
358000,3,2,1810,1,1969,98022
330000,3,1,1040,1,1972,98070
229950,2,2,1160,2,1972,98034
403250,2,2,1430,1,1934,98125
470000,3,3,2280,2,2004,98065
239000,3,1,1200,1,1967,98038
579000,4,2,2480,1,1955,98136
380500,3,2,1270,3,2003,98103
614285,5,3,2730,2,2015,98072
376000,2,2,1340,2,2003,98029
290000,3,1,1240,1,1954,98148
487000,4,2,2400,1,1965,98034
935000,4,2,1220,2,1903,98122
110000,2,1,828,1,1968,98001
380000,2,3,1860,2,2000,98028
450000,2,1,810,1,1958,98115
622000,3,3,1950,2,1987,98027
292500,3,2,1390,2,1993,98038
1.32E+06,4,3,2120,2,1908,98119
410000,4,2,1510,1,1901,98144
160000,3,2,1010,1,1950,98106
809000,4,2,1840,2,1917,98112
183750,5,3,1650,1,1970,98118
411000,5,2,2860,1,1947,98133
1.05E+06,3,2,2650,2,1984,98112
625000,2,1,1100,1,1919,98109
305000,3,2,1646,2,1994,98038
915000,4,5,5250,2,1998,98059
317000,3,2,1390,1,1974,98019
165000,2,1,780,1,1947,98106
575000,2,1,1490,1,1946,98112
219900,3,1,970,1,1967,98003
1.49E+06,4,3,3730,2,2006,98033
300000,3,1,1090,1,1955,98052
520000,3,2,1940,1,1991,98038
310000,4,2,1780,1,1966,98032
322500,3,2,1190,1,1996,98056
320000,4,2,2000,2,1967,98023
440000,3,3,1390,2,2004,98065
578000,3,1,1500,1,1938,98117
382000,2,2,1070,3,2005,98107
535000,3,3,1720,2,1994,98029
679000,4,3,3680,2,2006,98038
258900,3,2,1400,1,1985,98058
563000,3,2,1730,2,1955,98125
562000,5,3,2795,2,1996,98019
725000,4,2,2000,1,1950,98117
236775,3,3,1830,2,1987,98023
860000,4,4,3380,1,1952,98033
270000,3,2,1500,1,1953,98125
621000,4,3,1950,1,1960,98008
527900,3,3,2490,2,1998,98065
395000,4,2,1780,2,1964,98072
320000,3,2,1110,1,1978,98045
300000,4,3,2500,2,2003,98042
320000,3,2,1480,1,1965,98056
625000,3,2,2570,1,1979,98053
505000,2,1,810,1,1941,98116
300000,4,3,2700,1,1966,98030
363000,4,3,2180,2,2004,98042
1.70E+06,4,4,4330,2,1988,98040
1.15E+06,4,4,4210,2,2006,98008
680000,4,3,2880,1,1977,98052
678940,5,2,2610,2,1909,98115
299000,3,2,2010,1,1984,98031
379900,4,2,1500,1,1955,98028
205000,3,1,1290,1,1976,98023
387500,4,1,1320,2,1929,98122
256000,3,1,1290,1,1948,98106
548000,4,3,2440,2,1994,98056
163000,3,2,1290,1,1996,98032
367500,2,2,1030,2,2004,98116
390000,3,2,1640,2,1983,98118
415000,4,3,1160,1,1989,98155
449000,4,2,2230,2,1968,98011
460000,5,2,1910,1,1963,98007
395000,4,2,1980,1,1977,98053
300000,3,2,1470,1,1961,98042
345000,3,2,1520,1,1969,98055
1.06E+06,4,2,2290,1,1955,98004
539950,3,3,1330,3,2014,98117
410000,4,2,1580,1,1953,98033
245000,3,1,1370,1,1955,98146
482000,4,3,3010,1,1973,98034
270000,3,2,1390,1,1978,98045
475000,3,2,1330,1,1983,98052
445800,3,2,1320,1,1947,98125
518000,4,3,2430,1,1978,98034
785000,2,1,1260,2,1942,98033
430000,3,3,1690,2,2004,98136
715000,4,2,3420,1,1947,98125
560000,3,2,2790,1,1955,98125
449000,3,2,1270,2,1903,98144
805000,4,3,2910,2,1989,98006
296000,3,3,1560,2,2003,98038
275000,2,1,770,1,1927,98126
419950,3,2,1770,1,1977,98058
285000,3,2,1100,2,2008,98106
775000,3,3,2890,2,1996,98075
288250,3,2,2110,1,1963,98178
257000,2,2,1220,1,1909,98144
377000,1,1,950,2,1929,98115
550000,2,1,1420,1,1924,98107
339000,3,1,1100,1,1942,98126
481500,3,2,2140,1,1948,98117
224500,3,2,1300,1,1980,98022
260000,3,1,1790,1,1951,98031
865000,2,1,1470,2,1912,98119
730000,5,3,2500,1,1971,98006
550000,2,1,980,2,1910,98103
645000,3,2,2130,2,1908,98115
250000,3,2,1360,1,1978,98155
507200,3,4,1630,2,2000,98122
380000,4,3,2500,1,1964,98003
540000,4,2,2260,1,1971,98074
738500,3,3,2300,1,2005,98053
206000,3,1,1060,1,1980,98038
265000,2,1,940,1,1948,98155
190000,1,1,780,1,1945,98058
339900,3,1,1200,1,1969,98056
250000,6,3,2590,1,1970,98042
416500,3,1,1100,1,1965,98136
575000,4,3,2890,2,2004,98065
385000,3,2,1230,1,1987,98034
253000,3,1,1030,1,1960,98056
460000,3,1,1140,1,1942,98103
1.45E+06,4,3,3200,3,1997,98119
492000,2,1,950,1,1942,98115
275000,4,2,1960,1,1972,98022
542500,5,3,3010,2,1931,98027
345000,2,1,1080,1,1955,98136
575000,4,3,2730,1,1979,98072
275000,5,3,2570,1,1959,98133
510000,6,5,3300,2,1980,98052
2.54E+06,4,4,4350,2,1908,98112
830000,3,4,3820,2,1999,98045
640000,4,3,2260,2,2004,98052
702000,4,3,3880,2,2004,98053
960000,3,3,2010,1,1955,98102
190000,3,1,950,1,1983,98092
500000,3,2,1730,1,1988,98052
529000,3,3,3070,2,1995,98059
